Senior Citizen,Partner,Tenure,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn,Age,Married,Number of Dependents,CLTV,Population,Internet Service_Fiber optic,Internet Service_No,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,0,15,1,1,1,0,0,0,0,1,1,64.65,994.55,1,51,0,0,4780,28201,False,False,False,False,False,False,False
0,1,69,1,1,0,1,1,0,1,0,0,95.75,6511.25,0,35,1,2,5561,4231,True,False,True,False,True,False,False
0,0,65,1,0,0,0,0,0,0,0,1,19.55,1218.65,0,34,0,0,4309,405,False,True,False,True,True,False,False
1,1,72,1,0,1,0,1,1,1,1,1,104.1,7447.7,0,67,1,2,5092,734,True,False,False,True,True,False,False
1,1,13,1,0,0,1,0,1,0,1,1,89.05,1169.35,1,76,1,0,3861,28201,True,False,False,False,False,False,False
0,0,17,1,0,0,0,0,0,0,0,1,20.1,279.5,0,46,0,0,2185,3749,False,True,True,False,False,False,True
0,1,51,1,1,1,0,1,1,1,1,1,111.55,5720.35,0,23,1,0,4053,5896,True,False,True,False,False,True,False
0,1,51,1,0,1,1,0,1,0,0,0,60.5,3121.45,0,40,1,0,4994,843,False,False,False,True,True,False,False
0,1,72,1,1,1,1,1,1,1,1,1,90.95,6468.6,0,52,1,0,6091,9538,False,False,False,True,False,False,False
0,1,67,1,1,0,1,1,0,0,0,0,87.4,5918.8,1,34,1,0,4421,28201,True,False,True,False,False,True,False
0,0,34,1,0,0,0,0,0,0,0,0,19.7,675.6,0,31,0,0,4136,1839,False,True,False,False,False,False,True
0,1,67,0,0,1,1,0,1,0,1,1,50.95,3521.7,0,39,1,0,6395,857,False,False,False,True,False,False,False
0,1,49,1,0,0,0,0,0,0,0,1,20.05,923.1,0,56,1,0,5579,650,False,True,True,False,False,False,False
0,1,53,1,0,0,0,0,0,0,0,1,19.4,1110.35,0,38,1,3,4497,88,False,True,False,True,False,False,True
0,0,27,1,1,0,0,1,1,0,0,0,59.45,1611.65,0,55,0,0,4818,1332,False,False,False,False,False,True,False
1,0,23,1,0,0,1,0,0,1,1,1,94.75,2293.6,1,77,0,0,2740,28201,True,False,False,False,False,True,False
0,0,69,1,1,1,1,1,1,0,1,1,81.5,5553.25,0,46,0,0,5286,1177,False,False,False,True,True,False,False
0,1,2,0,0,0,0,0,1,0,0,0,29.05,44.75,0,51,1,2,4998,132,False,False,False,False,False,False,False
0,0,35,1,1,0,0,0,0,1,0,1,86.45,3029.1,1,32,0,0,5874,28201,True,False,False,False,False,True,False
0,1,46,1,0,1,1,0,1,0,1,0,70.6,3231.05,0,45,1,0,5433,946,False,False,True,False,False,False,True
0,0,54,1,1,0,1,0,0,1,1,1,97.2,5129.45,0,39,0,0,4971,3093,True,False,False,True,False,False,False
0,1,56,1,1,0,1,0,0,1,1,1,98.25,5508.35,1,21,1,0,4886,28201,True,False,True,False,False,True,False
0,1,9,1,0,0,0,1,0,0,0,1,75.75,655.9,1,46,1,0,5105,28201,True,False,False,False,False,False,False
0,0,20,1,1,1,0,0,1,0,0,0,59.2,1191.2,0,53,0,0,5924,385,False,False,False,False,False,False,False
0,0,11,1,0,0,1,0,0,0,0,1,75.9,866.4,0,20,0,0,4278,1822,True,False,False,False,False,False,True
1,1,30,1,1,0,1,0,0,1,0,1,90.05,2627.2,0,68,1,0,3792,85,True,False,False,False,False,True,False
0,1,68,1,0,1,1,1,0,0,1,0,70.95,4741.45,0,56,1,0,5036,957,False,False,False,True,False,False,False
1,1,38,1,1,0,1,1,0,1,1,1,102.6,4009.2,0,79,1,0,5469,481,True,False,False,False,False,True,False
1,1,17,1,1,1,0,1,0,0,0,1,85.35,1463.45,1,80,1,0,3209,28201,True,False,False,False,False,False,False
0,0,48,1,1,0,1,1,0,1,1,1,106.1,5082.8,1,55,0,0,5898,28201,True,False,True,False,True,False,False
0,0,1,1,0,0,0,0,0,0,0,0,43.8,43.8,0,39,0,0,4633,322,False,False,False,False,False,True,False
0,1,63,0,0,1,1,1,0,1,1,0,59.0,3707.6,0,36,1,0,5639,348,False,False,False,True,False,True,False
0,0,3,1,0,0,0,1,0,1,1,1,69.95,220.45,0,58,0,0,2754,227,False,False,True,False,False,True,False
0,0,48,1,1,0,0,0,0,0,0,0,24.35,1133.7,0,25,0,0,4200,408,False,True,True,False,False,False,False
0,0,66,0,0,0,0,0,1,0,0,0,29.45,1983.15,0,45,0,0,5112,19440,False,False,True,False,True,False,False
0,1,68,1,1,0,1,1,0,0,0,1,84.4,5746.75,0,44,1,1,5045,72,True,False,False,True,True,False,False
1,0,17,1,0,0,0,0,0,0,0,1,45.05,770.6,1,68,0,0,3797,28201,False,False,False,False,False,True,False
0,1,7,1,0,0,0,0,0,0,0,0,20.65,134.05,0,20,1,0,3575,2595,False,True,True,False,False,False,True
0,1,72,1,1,1,1,1,1,1,1,1,87.1,6230.1,0,48,1,0,5993,162,False,False,False,True,False,False,False
0,1,29,1,0,0,0,0,0,0,0,0,19.85,573.05,0,46,1,0,2712,4158,False,True,False,False,False,False,True
0,1,37,1,0,0,0,1,1,0,1,1,90.35,3419.3,0,56,1,0,3347,1943,True,False,False,False,False,True,False
0,0,34,1,1,1,1,1,0,1,1,1,109.8,3587.25,1,23,0,0,3410,28201,True,False,False,False,False,False,True
1,0,42,1,1,0,0,0,0,1,0,1,84.65,3541.35,1,79,0,0,4871,28201,True,False,False,False,False,True,False
0,1,59,1,1,1,1,0,1,0,0,0,65.5,3801.3,0,57,1,0,5631,4806,False,False,True,False,False,False,True
0,1,11,1,0,0,0,0,0,1,0,1,79.5,868.5,1,61,1,0,3469,28201,True,False,False,False,False,False,False
1,1,60,1,1,1,0,0,0,0,0,1,80.95,4859.1,0,71,1,1,6214,942,True,False,False,False,False,True,False
0,0,27,1,0,0,1,0,1,0,0,1,56.15,1439.35,0,29,0,0,3056,678,False,False,False,False,False,False,True
0,0,1,1,1,0,0,0,0,0,1,0,85.8,85.8,1,30,0,0,2850,28201,True,False,False,False,False,False,True
1,0,1,1,0,0,0,0,0,1,0,1,79.1,79.1,1,65,0,0,5001,28201,True,False,False,False,False,True,False
0,1,17,0,0,1,0,1,0,0,0,0,34.4,592.75,0,36,1,0,4207,54492,False,False,False,False,False,False,True
0,1,58,1,0,0,0,0,0,0,0,0,20.75,1185.95,0,31,1,0,4927,44586,False,True,False,True,False,False,True
0,1,1,1,0,0,0,0,0,0,0,0,18.8,18.8,0,29,1,0,5160,58198,False,True,True,False,False,False,True
0,1,3,1,0,0,0,0,0,0,0,0,44.3,134.5,1,19,1,0,4903,67852,False,False,False,False,False,False,True
0,0,53,1,1,1,1,1,0,0,0,0,90.8,4921.2,0,50,0,0,5249,43019,True,False,False,False,False,True,False
0,0,35,1,1,0,0,0,0,0,0,1,25.6,901.25,0,21,0,0,2980,62784,False,True,False,False,False,True,False
0,1,50,1,1,1,0,1,0,1,1,0,105.95,5341.8,1,37,1,0,5536,45025,True,False,False,False,True,False,False
0,1,68,1,1,0,1,0,1,0,1,0,70.8,4859.95,0,35,1,0,5540,30852,False,False,False,True,True,False,False
0,1,47,1,1,0,0,0,0,0,0,0,25.4,1139.2,0,20,1,0,3159,1957,False,True,False,False,False,True,False
1,1,65,1,1,0,1,1,0,1,1,1,108.8,7082.45,0,69,1,0,5225,101215,True,False,False,False,False,False,False
0,0,5,1,0,0,0,0,0,0,0,1,69.75,324.6,1,32,0,0,3965,30596,True,False,False,False,False,True,False
0,1,51,1,1,0,0,0,0,1,1,1,94.65,4812.75,1,44,1,0,4747,9732,True,False,False,False,False,True,False
0,0,46,1,1,0,0,0,0,1,1,0,96.05,4399.5,1,57,0,0,2712,3524,True,False,False,False,False,False,False
0,0,9,1,1,0,0,0,0,0,0,1,76.85,663.55,0,51,0,0,4834,15140,True,False,False,False,False,True,False
0,0,8,1,0,0,0,0,0,0,0,0,20.25,174.65,0,41,0,0,2653,46984,False,True,False,True,False,False,True
0,0,14,1,1,0,0,0,0,0,0,1,24.8,321.7,0,40,0,0,4527,20692,False,True,True,False,True,False,False
0,0,45,1,1,1,1,1,1,1,1,1,115.65,5125.5,0,26,0,0,3974,47143,True,False,False,False,False,True,False
0,0,8,1,1,0,0,0,0,0,0,1,74.6,548.9,0,21,0,0,2142,67520,True,False,False,False,True,False,False
1,0,1,1,0,0,0,1,0,0,0,1,50.15,50.15,1,68,0,0,3438,4258,False,False,False,False,False,False,True
0,1,66,1,0,1,1,1,0,1,1,1,103.15,7031.3,0,40,1,2,4663,3012,True,False,True,False,False,False,False
0,1,72,1,1,1,1,1,1,0,0,0,72.1,5016.65,0,39,1,0,4658,68701,False,False,False,True,True,False,False
0,1,41,1,1,1,1,1,1,1,1,1,113.6,4594.95,1,41,1,0,4963,47487,True,False,False,False,False,False,False
0,1,23,1,1,0,0,0,0,0,0,0,25.1,611.45,0,47,1,2,2267,44150,False,True,False,True,False,False,True
0,0,29,1,0,0,0,0,0,1,0,1,78.9,2384.15,1,37,0,0,3249,41175,True,False,False,False,False,True,False
0,0,4,1,1,1,0,0,0,0,0,1,80.15,319.85,0,27,0,0,2841,73686,True,False,False,False,False,True,False
0,1,6,1,1,0,0,0,0,0,0,0,25.4,153.3,0,58,1,3,2882,48727,False,True,False,True,False,False,True
1,1,67,1,1,1,1,1,1,0,1,1,105.4,7035.6,0,70,1,0,5703,30568,True,False,True,False,True,False,False
1,0,7,1,0,0,0,0,0,0,0,1,45.75,344.2,0,72,0,1,3779,41713,False,False,False,False,False,False,True
0,1,56,1,1,0,0,0,0,0,0,1,24.45,1431.65,0,64,1,0,5623,38415,False,True,True,False,False,False,True
0,1,72,1,1,0,0,0,0,0,0,0,25.0,1849.2,0,56,1,0,6126,46960,False,True,False,True,True,False,False
0,1,72,1,1,1,1,1,0,1,1,1,85.25,6083.1,0,64,1,0,6275,49431,False,False,False,True,False,True,False
0,1,23,1,0,0,0,0,0,0,0,0,19.6,426.65,0,60,1,3,4617,58218,False,True,False,True,True,False,False
0,0,35,1,1,0,0,0,0,0,0,0,50.15,1655.35,0,52,0,1,5879,27799,False,False,False,False,False,False,True
1,1,27,1,0,0,0,0,0,0,0,1,70.55,1943.9,0,71,1,0,2534,32901,True,False,False,False,False,True,False
0,1,26,1,1,0,1,0,1,0,0,1,60.05,1616.15,1,35,1,0,2039,56709,False,False,False,False,False,True,False
0,1,12,1,1,0,0,0,0,0,0,0,26.4,314.95,0,54,1,0,3277,32562,False,True,True,False,False,False,True
0,0,40,1,0,0,0,0,0,0,0,0,20.15,804.85,0,33,0,0,3915,29310,False,True,False,True,False,False,True
0,1,7,0,0,1,1,1,0,1,1,0,58.85,465.7,0,21,1,2,3332,9805,False,False,False,False,False,False,True
0,1,70,1,1,1,1,0,0,1,0,1,97.55,6669.05,0,62,1,3,4551,27866,True,False,False,False,True,False,False
0,1,60,1,0,0,0,0,0,0,0,0,19.65,1161.75,0,31,1,1,6315,64672,False,True,False,True,True,False,False
0,1,39,0,0,0,0,0,0,0,0,1,25.25,947.75,0,27,1,0,4259,44764,False,False,True,False,True,False,False
0,1,72,1,1,1,1,1,1,1,1,0,114.45,8375.05,0,53,1,0,6274,87383,True,False,False,True,True,False,False
0,0,1,0,0,0,0,0,0,1,0,1,34.7,34.7,1,31,0,0,4476,39334,False,False,False,False,False,True,False
0,1,54,1,1,0,1,0,1,1,0,1,70.7,3770.0,0,49,1,0,5276,49839,False,False,True,False,False,True,False
0,0,3,1,1,0,0,0,0,0,1,1,85.3,264.8,1,46,0,0,4934,47107,True,False,False,False,False,True,False
0,1,63,1,0,1,1,1,1,1,0,0,75.55,4707.85,0,58,1,0,4626,21739,False,False,False,True,True,False,False
0,1,71,1,1,0,1,0,1,0,0,1,84.8,6152.4,0,40,1,3,5952,33523,True,False,False,True,False,True,False
0,0,42,1,0,0,0,0,0,0,0,1,20.65,958.1,0,56,0,0,5956,8115,False,True,True,False,False,False,True
0,0,47,1,0,0,0,0,0,0,0,0,20.45,943.0,0,27,0,0,4342,44004,False,True,False,True,False,False,False
0,1,66,1,1,0,1,1,0,1,1,1,102.45,6615.15,1,41,1,0,4688,3642,True,False,True,False,True,False,False
0,1,21,1,1,1,0,1,0,1,1,1,104.4,2200.25,1,22,1,0,5570,38128,True,False,False,False,False,False,False
0,0,11,0,0,0,1,0,1,0,0,1,35.65,425.1,0,20,0,0,4986,24511,False,False,False,False,False,True,False
0,0,1,1,1,0,0,1,0,1,1,1,99.75,99.75,1,59,0,0,4214,29299,True,False,False,False,False,True,False
1,1,55,1,1,0,1,1,1,0,0,0,90.45,5044.8,0,68,1,0,5140,55668,True,False,False,False,False,True,False
0,0,69,1,1,0,1,1,1,1,0,1,97.65,6743.55,0,41,0,0,5709,24505,True,False,False,True,True,False,False
1,0,3,1,0,0,0,1,0,0,0,0,73.85,196.4,0,74,0,0,2868,47534,True,False,False,False,False,True,False
0,0,4,1,0,0,0,1,1,1,1,1,74.4,299.7,1,39,0,0,3633,55204,False,False,False,False,False,True,False
1,0,30,1,1,0,0,1,1,1,0,1,69.1,2093.9,0,69,0,0,3415,2527,False,False,False,True,True,False,False
0,0,5,1,1,0,0,1,1,0,0,1,82.75,417.75,0,21,0,0,5269,21728,True,False,False,False,False,True,False
0,1,71,1,1,0,0,0,0,0,0,1,24.4,1725.4,0,19,1,0,4412,20408,False,True,False,True,True,False,False
0,0,29,1,1,0,1,0,0,0,0,1,55.25,1620.2,0,28,0,0,5481,21,False,False,True,False,False,True,False
0,1,52,1,1,0,1,0,1,0,0,0,61.35,3169.55,0,39,1,0,4729,10470,False,False,False,False,False,False,False
0,0,68,1,1,1,1,1,0,0,1,0,76.75,5233.25,0,40,0,0,5395,105285,False,False,True,False,True,False,False
0,1,46,1,0,0,0,0,0,0,0,0,19.4,967.85,0,61,1,1,2320,21397,False,True,False,True,False,False,True
0,0,8,1,0,0,0,0,0,0,1,1,54.75,438.05,0,63,0,0,5317,8321,False,False,False,False,True,False,False
0,1,72,1,0,0,0,0,0,0,0,0,19.7,1421.9,0,23,1,0,6436,11355,False,True,False,True,True,False,False
0,0,17,1,0,0,0,0,0,0,0,0,19.9,323.15,0,38,0,0,2093,47305,False,True,True,False,False,False,False
0,0,3,1,0,0,1,1,1,1,1,1,107.95,318.6,0,42,0,0,5653,51387,True,False,False,False,False,True,False
1,0,2,1,0,0,1,0,0,1,0,1,83.8,163.7,0,76,0,0,2885,29825,True,False,False,False,False,False,False
0,0,9,1,0,1,0,0,0,0,0,1,74.25,639.65,1,23,0,0,5393,31963,True,False,False,False,True,False,False
0,0,51,0,0,0,1,1,0,1,1,1,56.4,2928.5,0,52,0,0,4380,15195,False,False,True,False,True,False,False
0,1,6,1,0,0,0,0,0,0,0,0,20.1,100.35,0,52,1,1,5874,24908,False,True,False,True,False,False,True
0,1,3,1,1,0,0,0,0,1,1,0,94.9,273.2,0,51,1,0,2330,40152,True,False,False,False,False,True,False
1,0,17,1,1,0,0,0,0,1,1,1,94.2,1608.15,0,79,0,0,4425,42459,True,False,False,False,False,True,False
0,1,30,1,1,0,0,0,0,0,0,0,49.9,1441.95,0,62,1,0,3712,16041,False,False,False,False,False,True,False
0,0,31,1,1,0,1,0,1,1,0,1,71.05,2168.15,0,39,0,0,4443,47758,False,False,False,False,False,True,False
0,0,45,1,0,1,0,1,1,1,1,0,81.65,3618.7,0,57,0,0,5937,9960,False,False,False,True,False,False,False
0,1,64,1,1,1,1,1,0,0,0,0,89.45,5692.65,0,30,1,0,5519,26442,True,False,True,False,False,False,False
0,0,1,1,1,0,0,0,0,1,0,1,59.85,59.85,1,50,0,0,4017,93315,False,False,False,False,False,True,False
1,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,1,72,0,0,3438,18693,True,False,False,False,False,True,False
1,1,61,1,1,0,1,0,0,1,1,0,99.0,5969.3,0,80,1,2,5177,78114,True,False,True,False,False,True,False
0,0,1,1,0,0,0,0,0,0,0,0,19.05,19.05,0,46,0,0,5279,33300,False,True,False,False,False,False,True
0,0,9,0,0,0,0,0,0,1,1,1,45.4,418.8,1,54,0,0,5028,69850,False,False,False,False,False,True,False
0,1,72,1,1,1,1,1,1,1,1,0,114.45,8100.55,0,51,1,1,4700,11,True,False,False,True,False,False,False
0,0,1,1,0,0,0,0,0,0,0,0,19.5,19.5,1,54,0,0,5211,19630,False,True,False,False,False,False,True
0,1,7,1,0,0,0,0,0,0,0,1,44.25,313.45,0,61,1,0,5014,33758,False,False,False,False,False,False,True
0,1,66,1,1,0,1,1,1,0,0,1,90.55,6130.95,0,43,1,0,4958,28094,True,False,True,False,False,False,False
0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1,56,0,0,3349,22548,True,False,False,False,False,True,False
0,1,40,1,0,0,0,0,0,0,0,1,20.4,745.3,0,61,1,1,5918,24979,False,True,False,False,False,False,False
0,0,16,1,1,0,1,1,0,0,1,1,71.4,1212.1,0,24,0,0,3360,41263,False,False,False,False,False,False,False
0,0,2,1,0,0,1,0,0,1,0,1,87.15,183.75,1,50,0,0,4149,34191,True,False,False,False,False,False,False
0,1,67,1,1,0,0,0,0,0,0,0,24.85,1583.5,0,19,1,0,4833,37322,False,True,False,True,True,False,False
0,1,41,1,0,1,1,1,0,1,1,1,104.45,4162.05,0,45,1,0,2719,96267,True,False,True,False,False,False,False
0,1,56,1,0,0,0,0,0,0,0,1,19.8,1119.9,0,58,1,1,4681,5451,False,True,False,True,True,False,False
0,0,72,1,1,1,1,1,1,1,1,1,116.45,8013.55,0,25,0,0,5567,31021,True,False,False,True,False,False,False
0,1,3,1,1,0,0,0,0,0,1,1,84.75,264.85,1,47,1,0,2014,18058,True,False,False,False,False,False,False
0,1,54,1,0,0,0,0,0,0,0,0,20.05,1102.4,0,58,1,0,4212,11264,False,True,False,True,True,False,False
1,0,52,1,1,0,1,1,1,1,1,1,110.75,5832.0,0,75,0,0,4993,37527,True,False,False,False,False,True,False
0,0,50,1,0,0,0,1,1,0,1,1,89.7,4304.5,0,63,0,0,5306,30779,True,False,False,True,False,False,False
0,0,14,1,1,0,0,0,1,1,0,1,89.95,1178.4,1,40,0,0,5463,27778,True,False,False,False,False,True,False
0,1,27,1,0,1,0,0,0,0,0,0,48.7,1421.75,0,33,1,0,3560,28680,False,False,True,False,True,False,False
1,1,72,1,1,1,1,1,1,0,0,1,96.6,6827.5,0,70,1,0,5153,13779,True,False,False,True,False,False,False
0,0,62,1,0,1,1,0,0,1,1,1,74.3,4698.05,0,56,0,0,5974,5221,False,False,True,False,True,False,False
0,0,12,1,0,0,1,0,1,0,0,1,54.3,654.5,0,59,0,0,3854,11509,False,False,False,False,False,True,False
1,0,44,1,0,0,0,1,1,1,1,0,74.85,3268.05,0,76,0,0,3253,23559,False,False,True,False,False,False,False
0,1,54,1,0,0,1,0,1,0,0,1,79.95,4362.05,0,31,1,8,4387,19975,True,False,False,True,False,False,False
0,0,68,1,0,0,0,0,0,0,0,0,20.05,1386.9,0,49,0,0,5740,26099,False,True,False,True,False,False,False
0,0,20,1,0,0,0,0,0,0,0,0,19.4,415.4,0,20,0,0,4958,40705,False,True,False,False,False,False,True
0,1,50,1,1,0,0,1,0,0,0,0,54.9,2614.1,0,46,1,0,4322,17058,False,False,True,False,False,False,False
0,0,58,1,1,0,0,0,0,0,0,1,24.45,1513.6,0,42,0,0,6490,41979,False,True,False,True,True,False,False
0,1,35,1,1,0,1,0,0,1,0,1,89.65,3161.6,0,41,1,3,2622,31678,True,False,False,False,False,False,False
0,0,2,1,0,0,0,0,0,0,0,1,45.4,80.95,0,31,0,0,4964,34873,False,False,False,False,False,True,False
0,1,63,1,1,1,0,1,1,0,1,0,75.7,4676.7,0,35,1,0,5113,32050,False,False,False,True,False,False,True
0,1,58,1,1,1,1,1,0,1,1,1,110.65,6526.65,0,35,1,0,4761,26265,True,False,True,False,True,False,False
0,1,27,1,0,0,0,0,0,0,0,1,20.55,583.3,0,37,1,0,2269,19109,False,True,True,False,False,False,True
0,1,71,1,1,1,1,1,1,1,1,1,115.15,8078.1,0,57,1,0,4144,37887,True,False,False,True,True,False,False
0,0,63,1,0,0,0,1,0,0,1,0,58.55,3503.5,0,35,0,0,6312,38181,False,False,True,False,True,False,False
0,1,71,1,1,0,1,1,0,0,1,1,93.25,6669.45,0,40,1,0,6035,32148,True,False,False,False,False,False,False
1,0,41,1,1,1,1,1,0,1,1,1,113.2,4689.5,1,66,0,0,3380,44442,True,False,False,False,False,True,False
1,0,13,1,0,0,0,0,0,1,1,1,90.5,1201.15,1,68,0,0,5394,33528,True,False,False,False,False,True,False
0,0,2,1,0,0,0,0,0,1,0,0,79.0,143.65,1,33,0,0,5239,15505,True,False,False,False,False,True,False
0,1,68,1,0,0,0,0,0,0,0,1,19.35,1292.65,0,51,1,1,6303,47344,False,True,False,True,False,False,False
0,1,1,1,0,1,0,0,0,0,0,1,48.75,48.75,0,32,1,2,5068,67354,False,False,False,False,False,False,True
1,0,65,1,1,1,0,1,1,1,1,1,109.05,7108.2,0,67,0,0,5692,47568,True,False,False,True,False,True,False
1,1,72,1,1,0,0,0,0,0,0,1,25.0,1802.55,0,77,1,0,4055,62425,False,True,False,True,False,False,False
0,0,28,1,1,0,0,0,1,0,0,1,54.9,1505.15,0,37,0,0,2885,103214,False,False,False,False,True,False,False
0,1,72,1,1,0,0,0,0,0,0,0,24.75,1859.1,0,54,1,2,4185,63288,False,True,False,True,True,False,False
0,0,2,1,0,1,1,0,0,1,0,1,91.15,168.5,0,36,0,0,2686,16271,True,False,False,False,False,True,False
0,0,18,1,0,0,0,0,0,0,0,0,20.15,390.85,1,39,0,0,4931,29694,False,True,True,False,False,False,False
1,1,60,1,1,0,1,1,0,1,1,1,104.35,6339.45,0,80,1,0,4040,16398,True,False,True,False,False,True,False
1,0,26,1,1,0,0,0,1,0,1,1,66.05,1652.4,0,79,0,0,3225,51556,False,False,False,False,False,True,False
0,0,1,1,0,0,0,0,0,0,0,1,71.65,71.65,1,60,0,0,2377,3699,True,False,False,False,False,True,False
0,0,4,1,0,0,0,0,0,0,0,0,20.35,77.5,1,35,0,0,5984,72893,False,True,False,False,False,False,True
0,1,68,1,1,1,1,1,1,1,1,1,92.2,6392.85,0,39,1,0,4451,24660,False,False,False,True,True,False,False
0,0,38,1,0,0,1,1,1,0,0,1,84.25,3264.5,1,26,0,0,2885,30173,True,False,False,False,True,False,False
1,1,42,1,1,1,0,1,0,1,1,1,105.2,4599.15,0,79,1,0,5573,27563,True,False,True,False,False,False,False
0,1,57,1,0,0,0,0,0,0,0,1,19.6,1134.25,0,54,1,0,6064,20890,False,True,False,True,False,False,False
0,1,54,0,0,0,1,0,0,0,0,0,30.4,1621.35,0,45,1,0,4778,14852,False,False,False,False,False,True,False
0,0,12,1,0,0,0,0,0,0,1,0,78.1,947.3,1,32,0,0,4741,21065,True,False,False,False,False,False,False
0,1,44,1,0,1,1,1,0,0,0,1,61.5,2722.2,0,60,1,0,2059,21343,False,False,True,False,False,False,True
0,1,42,1,1,1,1,0,0,1,0,1,69.4,3058.3,0,64,1,1,4701,55306,False,False,False,False,False,False,False
0,1,72,1,1,0,0,0,0,0,0,0,24.75,1769.6,0,27,1,1,6232,58639,False,True,False,True,False,False,False
0,1,71,1,1,1,1,1,1,1,1,0,91.05,6293.75,0,26,1,0,4644,21279,False,False,False,True,False,False,True
0,1,19,1,1,0,0,1,0,0,1,0,89.65,1761.05,1,20,1,0,3046,24180,True,False,False,False,False,False,True
0,1,23,1,1,0,0,0,1,1,1,1,73.65,1642.75,0,20,1,0,2590,1107,False,False,False,False,True,False,False
0,0,30,1,0,0,0,0,0,0,0,0,19.4,578.5,0,35,0,0,3986,174,False,True,False,True,True,False,False
0,0,35,1,1,0,0,0,0,0,0,0,26.2,954.9,0,40,0,0,4419,53323,False,True,True,False,False,False,False
0,0,10,1,1,1,0,0,0,1,1,1,98.7,973.25,1,35,0,0,5561,55486,True,False,False,False,False,True,False
0,0,1,1,0,0,0,0,0,0,0,1,43.85,43.85,0,54,0,0,5913,25566,False,False,False,False,False,False,False
0,0,22,1,0,0,0,0,0,0,0,1,69.7,1490.4,0,22,0,0,4838,38427,True,False,False,False,False,False,True
0,1,7,0,0,1,1,1,0,0,0,0,38.55,280.0,0,26,1,0,3345,31352,False,False,False,True,False,False,True
0,0,36,0,0,1,1,1,1,0,1,1,53.1,1901.25,0,46,0,0,2751,43467,False,False,False,True,False,False,True
0,1,34,1,0,0,0,0,0,0,0,0,20.65,716.4,0,39,1,1,5099,91664,False,True,False,False,False,False,True
0,1,72,1,1,1,1,1,0,0,0,0,64.45,4720.0,0,25,1,0,6330,49647,False,False,False,True,True,False,False
0,1,36,1,1,0,0,0,0,0,0,0,25.1,930.95,0,48,1,1,3040,31556,False,True,False,True,True,False,False
0,0,1,1,0,0,0,1,0,0,0,0,76.35,76.35,1,63,0,0,5613,37417,True,False,False,False,False,True,False
0,0,23,1,1,0,1,0,0,0,0,1,79.15,1676.95,1,51,0,0,5216,35656,True,False,False,False,False,True,False
1,1,32,1,1,0,0,0,0,0,1,1,85.0,2642.05,1,69,1,0,4584,63136,True,False,False,False,False,True,False
0,1,71,1,1,1,1,1,1,0,0,1,95.15,6770.85,0,35,1,1,5647,19034,True,False,True,False,True,False,False
1,0,23,1,1,0,0,1,0,0,0,1,79.35,1835.3,0,66,0,0,3558,38902,True,False,False,False,False,False,True
0,1,17,1,0,0,0,1,0,1,1,1,96.65,1588.25,0,33,1,0,5228,425,True,False,True,False,False,False,False
0,0,1,1,0,0,0,1,1,1,1,1,75.5,75.5,0,26,0,0,2954,36243,False,False,False,False,False,True,False
0,1,12,1,0,0,0,0,0,0,0,0,19.7,258.35,0,44,1,3,5104,30028,False,True,False,True,False,False,True
0,1,72,1,0,0,0,0,0,0,0,0,20.5,1502.25,0,51,1,0,6302,30933,False,True,False,True,True,False,False
0,0,1,1,0,0,0,0,0,0,0,0,19.2,19.2,0,33,0,0,4629,27414,False,True,False,False,False,False,True
1,1,72,1,1,0,1,0,0,1,1,0,98.35,6929.4,0,65,1,0,6120,20200,True,False,False,True,False,False,False
0,1,60,1,1,0,0,0,0,0,0,0,74.35,4453.3,0,50,1,4,5100,41067,True,False,False,False,False,False,False
0,1,61,0,0,0,1,1,1,1,0,0,51.35,3244.4,0,38,1,0,4159,7527,False,False,False,True,True,False,False
0,1,6,1,0,0,0,0,0,0,0,0,45.65,323.45,0,27,1,0,4227,10558,False,False,False,False,False,False,True
1,1,32,1,1,0,0,0,0,0,1,0,85.3,2661.1,1,76,1,0,2712,23984,True,False,False,False,False,True,False
0,0,31,1,1,0,0,0,0,1,0,1,86.55,2697.4,1,44,0,0,4198,18752,True,False,False,False,True,False,False
0,0,19,1,0,0,1,0,0,0,0,1,73.85,1424.5,1,47,0,0,2251,26753,True,False,False,False,True,False,False
0,1,72,1,0,0,0,0,0,0,0,0,20.3,1401.15,0,29,1,1,5265,16812,False,True,False,True,False,False,False
0,0,32,1,1,0,1,0,0,0,0,1,54.2,1739.6,0,42,0,0,4454,27891,False,False,False,False,False,True,False
0,1,65,1,1,0,1,0,0,0,1,1,90.65,5931.0,0,52,1,0,6358,38460,True,False,False,False,False,True,False
0,1,45,0,0,1,0,0,0,1,1,1,50.9,2333.85,0,54,1,2,3937,10253,False,False,False,False,False,False,False
0,0,42,1,1,0,0,0,0,0,0,0,25.05,949.85,0,20,0,0,3756,23742,False,True,True,False,False,True,False
0,0,8,1,1,0,0,0,0,0,0,1,74.85,572.45,0,64,0,0,5514,32369,True,False,False,False,False,True,False
0,0,32,1,0,0,0,0,0,0,0,0,20.5,696.8,0,38,0,2,3114,13158,False,True,False,True,False,False,True
