LoyaltyID,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Age,Married,Number of Dependents,Satisfaction Score,CLTV,Churn Category,Churn Reason,Zip Code,Population
909800,1689-MRZQR,No,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.3,2564.3,Yes,36,Yes,0,3,2777,Other,Don't know,95382,24708
337123,1299-AURJA,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1685.9,No,43,Yes,2,4,5907,,,95383,4848
437893,4525-VZCZG,No,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.85,5826.65,No,58,No,1,4,5915,,,95385,274
772438,1543-LLLFT,Yes,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,98.3,6066.55,No,77,Yes,0,3,5413,,,95386,8308
352413,5835-BEQEU,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.95,228.4,Yes,44,No,0,2,4428,Competitor,Competitor made better offer,92027,48690
932513,2788-CJQAQ,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,270.2,No,39,No,0,5,3799,,,95388,11463
482647,5565-FILXA,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.15,1529.2,Yes,76,No,0,2,5913,Other,Don't know,92027,48690
834915,0319-QZTCO,No,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.7,168.6,No,25,Yes,2,3,3654,,,95401,36125
727844,2120-SMPEX,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,536.35,No,43,No,0,5,3848,,,95403,40270
403985,0096-FCPUF,No,No,No,30,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.5,1888.45,No,58,No,0,3,5039,,,95404,35057
579785,0668-OGMHD,No,Yes,No,21,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,28.5,629.35,No,20,Yes,0,4,3766,,,95405,22250
333176,5552-ZNFSJ,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes,49,No,0,3,4568,Other,Poor expertise of online support,95407,30876
473990,2223-KAGMX,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,289.3,Yes,47,No,0,1,5379,Price,Long distance charges,95409,25718
716932,6507-ZJSUR,Yes,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25,No,76,Yes,0,4,5272,,,95410,1054
994536,9408-HRXRK,No,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.15,4730.9,No,63,Yes,1,4,5915,,,95412,747
168316,5593-SUAOO,No,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),83.15,2033.05,No,60,Yes,3,5,2404,,,95415,1374
248886,7321-PKUYW,No,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.15,987.95,Yes,46,No,0,1,5250,Competitor,Competitor had better devices,95417,176
106420,2833-SLKDQ,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.05,45.05,Yes,23,No,0,1,4094,Competitor,Competitor had better devices,95420,333
749559,6766-HFKLA,No,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.2,5744.35,No,60,Yes,0,5,4534,,,95421,1575
431651,7595-EUIVN,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.8,75.8,Yes,53,No,0,1,3940,Competitor,Competitor had better devices,95422,13485
927536,7617-EYGLW,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,62,No,0,3,5820,,,95423,3684
790706,2026-TGDHM,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.3,523.15,Yes,54,No,0,1,3830,Competitor,Competitor had better devices,95425,9210
111788,9220-ZNKJI,Yes,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),88.8,4805.3,No,67,Yes,0,3,4291,,,95426,1591
361999,4030-VPZBD,No,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.9,59.05,Yes,53,No,0,2,2860,Dissatisfaction,Network reliability,95427,371
811850,2226-ICFDO,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.9,6110.75,No,39,Yes,0,4,6361,,,95428,2296
569055,0723-VSOBE,Yes,No,No,45,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,34.2,1596.6,No,67,No,0,3,5715,,,95429,91
374097,5529-GIBVH,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,1046.2,No,57,No,0,3,2618,,,95430,187
180661,4187-CINZD,Yes,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),95.25,4424.2,Yes,73,No,0,2,3180,Competitor,Competitor had better devices,90712,30173
992850,9992-UJOEL,No,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,92.75,No,22,No,0,5,5870,,,95432,383
826977,4741-WWJQZ,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.15,194.55,No,49,Yes,0,3,5251,,,95436,6216
598463,6625-UTXEW,No,Yes,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.25,612.1,No,26,Yes,0,3,3097,,,95437,14417
816069,6818-WOBHJ,Yes,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,6127.6,Yes,70,Yes,0,1,5651,Competitor,Competitor had better devices,95439,476
850686,6244-BESBM,No,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,6671.7,No,61,Yes,1,4,6166,,,95441,2349
212181,1004-NOZNR,Yes,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),94.8,5264.3,No,71,No,2,4,5693,,,95442,4101
301942,1251-STYSZ,Yes,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,303.7,No,66,No,0,4,3828,,,95443,175
569201,2612-PHGOX,No,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),76.1,4818.8,No,47,Yes,0,4,4222,,,95444,390
890113,2408-TZMJL,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.15,6448.05,Yes,43,Yes,0,1,4601,Dissatisfaction,Network reliability,95445,1916
175249,8480-PPONV,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.55,7159.05,No,56,Yes,3,3,6349,,,95446,4913
307976,8780-IHCRN,No,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.65,1574.5,No,23,Yes,2,4,4392,,,95448,17979
532024,4598-ZADCK,No,No,No,53,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,53.6,2879.2,No,34,No,0,3,5183,,,95449,1373
210298,1257-SXUXQ,No,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,86.05,No,20,Yes,1,3,4573,,,95450,438
612122,9681-KYGYB,Yes,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.2,4159.45,No,75,Yes,0,4,5987,,,95451,9902
899416,7182-OVLBJ,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.15,6638.35,No,32,Yes,3,3,5735,,,95452,1653
900247,5095-ETBRJ,No,Yes,No,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,56.8,3112.05,No,28,Yes,0,4,4702,,,95453,11180
399950,7005-CYUIL,Yes,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,99.4,7168.25,No,78,Yes,0,3,4964,,,95454,2706
863679,4821-WQOYN,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.1,1326.25,No,25,Yes,2,4,4603,,,95456,882
127185,4730-AWNAU,No,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),60.7,2234.55,No,59,Yes,0,3,3671,,,95457,2644
577386,3452-FLHYD,No,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.95,495.15,No,47,Yes,0,4,5682,,,95458,3002
248593,2388-LAESQ,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.85,8317.95,No,74,Yes,0,3,4796,,,95459,586
362460,9531-NSBMR,No,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.25,679.8,No,44,No,0,3,4904,,,95460,2229
588428,6260-ONULR,No,No,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.8,62.8,No,55,No,0,5,2438,,,95461,7789
167455,4389-UEFCZ,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.5,7544.0,No,25,Yes,0,3,5551,,,95462,1537
570299,8711-LOBKY,No,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1188.25,No,50,Yes,1,3,6144,,,95463,148
805484,9134-CEQMF,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,676.7,Yes,75,Yes,0,2,3077,Dissatisfaction,Network reliability,95464,2223
404174,8985-OOPOS,No,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),74.1,74.1,No,54,No,0,5,2900,,,95465,1880
863139,8800-ZKRFW,No,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,3242.5,No,62,Yes,2,4,3094,,,95466,1113
727686,2616-FLVQC,No,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1240.15,No,42,No,0,3,6036,,,95468,1352
151499,9968-FFVVH,No,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),68.8,4111.35,No,20,No,0,3,5082,,,95469,1884
629775,3108-PCCGG,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),84.45,5899.85,No,75,Yes,0,3,5856,,,95470,5995
826490,7993-PYKOF,No,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.0,632.95,Yes,20,Yes,0,1,2587,Dissatisfaction,Network reliability,95471,298
603649,8390-FESFV,No,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.5,5193.2,No,60,No,0,4,5466,,,95472,31266
369997,3022-BEXHZ,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.2,7530.8,No,19,Yes,1,4,6060,,,95476,34314
494899,5027-XWQHA,No,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,270.95,Yes,35,No,0,2,2087,Dissatisfaction,Network reliability,95482,30988
133233,6248-TKCQV,No,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,5460.2,No,37,Yes,0,3,5880,,,95485,2344
541173,6729-GDNGC,Yes,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,No,71,No,0,5,3111,,,95488,309
786966,6198-ZFIOJ,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,402.5,No,50,No,0,3,3469,,,95490,13472
637741,5989-OMNJE,No,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,57.6,1367.75,No,42,Yes,0,4,5623,,,95492,23701
306397,4566-QVRRW,No,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.05,483.7,Yes,41,Yes,0,1,3200,Competitor,Competitor had better devices,95493,240
362167,1291-CUOCY,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.6,7962.2,No,55,Yes,0,3,5444,,,95494,335
985650,9795-SHUHB,No,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),58.2,3810.8,No,26,Yes,0,3,5313,,,95497,752
304770,3230-IUALN,No,Yes,Yes,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,81.0,3533.6,No,41,Yes,0,3,2934,,,95501,23224
175194,0042-RLHYP,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1396.9,No,47,Yes,3,5,4131,,,95503,23570
329254,8519-IMDHU,Yes,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.6,1345.55,Yes,74,Yes,0,1,4981,Competitor,Competitor had better devices,95511,261
862281,4945-RVMTE,No,No,No,28,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.55,1646.45,No,57,No,0,3,3354,,,95514,199
897930,0201-OAMXR,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55,8127.6,Yes,30,No,0,1,4838,Dissatisfaction,Network reliability,95519,15921
804259,1866-NXPSP,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,75.55,2680.15,No,48,No,0,4,3235,,,95521,19596
621782,3372-KWFBM,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.6,1281.0,Yes,76,No,0,3,2508,Dissatisfaction,Network reliability,95524,1689
756732,7831-QGOXH,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,1553.9,Yes,27,No,0,3,3326,Other,Don't know,95525,1584
522502,6393-WRYZE,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.65,3207.55,Yes,35,Yes,0,2,3979,Other,Don't know,95526,695
206119,3941-XTSKM,No,Yes,Yes,42,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.1,2049.05,No,32,Yes,0,4,3844,,,95527,485
575620,1661-CZBAU,No,No,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),70.95,3629.2,No,50,No,0,3,2667,,,95528,1072
771629,6599-RCLCJ,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.55,5124.55,Yes,54,Yes,0,2,5863,Competitor,Competitor made better offer,92028,42239
596594,9831-BPFRI,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,89.55,3474.45,Yes,50,Yes,0,2,3849,Dissatisfaction,Poor expertise of online support,95536,2965
955871,5158-RIVOP,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,202.3,No,32,Yes,1,5,5359,,,95537,228
834020,9788-YTFGE,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,147.5,No,47,No,0,3,3331,,,95540,12241
718116,9277-JOOMO,No,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.6,86.35,No,27,No,0,4,5756,,,95542,2423
550610,1907-YLNYW,No,No,No,8,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.7,579.0,No,47,No,0,3,4490,,,95543,532
844834,1725-MIMXW,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.45,19.45,Yes,42,No,0,2,5687,Dissatisfaction,Poor expertise of phone support,95545,82
129414,8947-YRTDV,No,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,94.8,3131.55,No,42,Yes,3,4,5288,,,95546,3041
188612,3161-ONRWK,No,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),65.85,3928.3,No,35,Yes,0,3,4053,,,95547,1201
121095,0114-RSRRW,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.95,187.75,No,21,Yes,0,4,3831,,,95548,1215
973249,4565-NLZBV,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1710.15,No,33,Yes,0,4,4015,,,95549,264
469021,0031-PVLZI,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,76.35,Yes,34,Yes,0,1,4133,Price,Long distance charges,95550,155
188781,7206-GZCDC,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,Yes,75,No,0,2,4371,Attitude,Attitude of support person,95551,1447
209504,6682-VCIXC,No,Yes,Yes,43,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.25,2151.6,No,61,Yes,0,3,5656,,,95552,265
141614,4791-QRGMF,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.5,5961.1,Yes,33,Yes,0,3,6098,Competitor,Competitor offered more data,95553,867
474236,6475-VHUIZ,No,Yes,No,23,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,1221.55,No,47,Yes,0,5,5140,,,95554,644
255836,3910-MRQOY,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.4,1496.45,No,28,Yes,0,3,5398,,,95555,494
471162,0661-WCQNQ,No,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),56.25,1292.2,No,56,Yes,0,4,3733,,,95556,574
196792,7537-RBWEA,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.15,25.15,No,19,No,0,5,3513,,,95558,300
579858,4656-CAURT,No,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1713.1,No,57,No,0,3,6059,,,95559,163
199493,0121-SNYRK,No,No,No,50,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,35.4,1748.9,No,45,No,0,3,5052,,,95560,1851
322273,1768-ZAIFU,Yes,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.2,25.2,Yes,74,No,0,1,5688,Competitor,Competitor made better offer,95562,3284
916003,4671-LXRDQ,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.0,96.45,Yes,44,No,0,1,5704,Competitor,Competitor had better devices,95563,660
678303,3733-LSYCE,No,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.35,1114.55,No,22,Yes,0,5,4891,,,95564,395
752885,6265-FRMTQ,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,609.1,No,56,No,0,3,5363,,,95565,1125
522677,1934-SJVJK,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,20.15,Yes,35,No,0,2,4103,Price,Long distance charges,95567,2020
878026,3838-OZURD,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.0,7133.25,Yes,28,Yes,0,1,5723,Competitor,Competitor had better devices,95568,202
470044,1371-DWPAZ,No,Yes,Yes,0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),56.05,0.0,No,64,Yes,0,4,4740,,,95569,400
157974,9269-CQOOL,No,No,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.7,169.45,Yes,58,No,0,1,3335,Competitor,Competitor had better devices,95570,2369
238434,2017-CCBLH,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,141.6,No,55,No,0,3,3087,,,95571,270
348238,7690-KPNCU,No,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),73.05,4688.65,No,20,Yes,0,3,4515,,,95573,1666
740118,0536-BGFMZ,No,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,563.05,No,27,Yes,0,4,5145,,,95585,321
814752,2293-IJWPS,No,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.75,5985.0,No,39,Yes,0,3,6354,,,95587,200
763935,2845-HSJCY,No,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.25,1258.6,Yes,49,Yes,0,2,4786,Competitor,Competitor made better offer,92028,42239
242866,5469-NUJUR,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,373.5,No,58,No,0,4,2831,,,95595,259
674138,1184-PJVDB,No,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,857.2,Yes,38,Yes,0,1,5640,Competitor,Competitor had better devices,95601,222
140769,2625-TRCZQ,No,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.65,2553.35,No,21,Yes,0,3,5528,,,95602,18197
376975,4102-HLENU,No,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,65.65,4322.85,No,51,Yes,0,3,5441,,,95603,24944
184049,7266-GSSJX,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.45,250.8,No,43,Yes,2,5,2606,,,95605,12756
778151,7722-VJRQD,No,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.95,4549.05,No,38,Yes,0,4,4147,,,95606,382
